id,created_at,enabled,price_range,average_ticket,takeout_time,delivery_time,minimum_order_value,merchant_zip_code,merchant_city,merchant_state,merchant_country
5be2acc6-84f4-409e-aa25-f367555e2768,2017-01-20T13:13:32.104Z,true,5,81.0,20,25,0.0,45240,SAO PAULO,SP,BR
61ff9f21-8732-4419-877e-e677f96a7f23,2017-01-20T13:14:18.617Z,true,2,40.0,0,0,15.0,20715,RIO DE JANEIRO,RJ,BR
790dca4d-3e35-4879-9c86-0c2d68465095,2017-01-20T13:14:30.524Z,true,3,40.0,0,0,29.9,70972,GUARULHOS,SP,BR
7ffecf9e-e168-40c4-97df-f917f67031c2,2017-01-20T13:14:49.937Z,true,1,30.0,20,0,10.0,88025,FLORIANOPOLIS,SC,BR
87de9a66-1b96-4074-9edf-81b95400acee,2017-01-23T12:38:36.267Z,false,4,80.0,0,60,25.0,15014,SAO JOSE DO RIO PRETO,SP,BR
88a3705f-e41c-4d69-8fcc-5cfd112ee097,2017-01-20T13:15:23.239Z,false,1,30.0,0,45,10.0,14450,SAO PAULO,SP,BR
8f784038-2498-4d4b-9b4c-9702b71c21e9,2017-01-20T13:13:57.320Z,false,1,30.0,0,0,25.0,50130,SAO PAULO,SP,BR
9609c787-02ab-4bc2-9948-bc6b7a7bcbec,2017-01-20T13:15:01.180Z,true,2,40.0,25,0,10.0,38901,SAO PAULO,SP,BR
984efafd-a5d3-4258-8f0a-35ab945bcede,2017-01-20T13:15:21.629Z,true,1,60.0,0,0,30.0,93510,MAUA,SP,BR
9c53249a-2233-4a0b-abc9-fc8cd0d75ffe,2017-01-20T13:15:58.025Z,false,3,60.0,0,50,0.0,92010,CANOAS,RS,BR
afb87be1-4e60-48ed-bb11-fd9f5c09ddcf,2017-01-20T13:15:16.823Z,false,1,30.0,0,60,25.0,29050,VITORIA,ES,BR
b27b0b78-45a7-4649-ac32-d5b5c983e05a,2017-01-23T12:52:37.506Z,false,2,40.0,0,50,22.0,42560,SAO PAULO,SP,BR
b335c2f8-85c6-40f6-a933-fdbce568212f,2017-01-20T13:15:57.995Z,true,4,80.0,0,0,0.0,90660,PORTO ALEGRE,RS,BR
bd165c38-7c64-4d75-97a3-805f364d2465,2017-01-20T13:14:06.607Z,true,2,40.0,0,40,15.0,50220,SAO PAULO,SP,BR
bebbbd70-16df-44bb-b32c-5bf944123869,2017-01-20T13:14:46.357Z,true,3,60.0,0,0,28.0,48031,SAO PAULO,SP,BR
bf661cc5-2c0d-457c-a21a-dad56612ed0e,2017-01-20T13:15:15.656Z,true,3,60.0,0,0,15.0,15380,SAO PAULO,SP,BR
c7022285-330b-48db-a911-b3f4eba1236d,2017-01-23T12:45:07.038Z,false,1,30.0,0,60,10.0,29102,VILA VELHA,ES,BR
c9f3bc3c-cbea-4e1d-a373-e88045c6c235,2017-01-20T13:16:00.393Z,true,2,40.0,20,0,0.0,61620,OSASCO,SP,BR
cbb52af8-9075-477c-ab0f-abbc7208c806,2017-01-23T12:35:33.648Z,false,1,30.0,0,50,12.0,33490,SAO PAULO,SP,BR
cf63e24a-81ed-48ca-b834-cfbca70cde74,2017-01-23T12:47:54.534Z,false,1,30.0,0,45,15.0,25200,SAO PAULO,SP,BR
d4730ebb-c47d-4d1c-ad0e-79ae42856238,2017-01-23T12:37:28.079Z,true,2,40.0,0,0,0.0,17012,BAURU,SP,BR
e3ef558e-c670-4487-84d6-9d631804853a,2017-01-23T12:48:48.500Z,false,2,40.0,0,40,0.0,59063,NATAL,RN,BR
ed243edf-0eae-4722-b277-1f452132180c,2017-01-23T12:32:40.498Z,false,2,40.0,0,40,15.0,60160,FORTALEZA,CE,BR
f08652fa-a675-4fa6-8343-6f8082e672e7,2017-01-20T13:14:56.422Z,true,2,40.0,0,0,15.0,31230,SAO PAULO,SP,BR
fcbe6ba8-77d3-45ae-993b-e0871f9b74be,2017-01-20T13:14:22.958Z,true,3,60.0,0,0,10.0,13083,CAMPINAS,SP,BR
07868b86-2927-449f-8e8b-b194c3d055fc,2017-01-20T13:15:30.391Z,true,3,60.0,0,25,37.0,26255,NOVA IGUACU,RJ,BR
087d081e-e729-4e40-a3ce-51bbd9438b5d,2017-01-20T13:14:53.813Z,false,1,30.0,0,60,10.0,20270,RIO DE JANEIRO,RJ,BR
0b2b6796-1510-4cb5-9272-f1a4b802b047,2017-01-20T13:14:58.264Z,false,2,40.0,0,0,15.0,23130,SAO PAULO,SP,BR
13ebf325-f249-4d22-9e85-2b7154665bde,2017-01-20T13:14:09.546Z,true,4,80.0,0,40,10.0,53020,SAO PAULO,SP,BR
1437b3d2-2d72-405d-b55a-8a15c0ebc6c7,2017-01-20T13:14:24.726Z,true,4,80.0,0,40,50.0,22280,RIO DE JANEIRO,RJ,BR
1f9ae3f4-01b1-448f-81bf-25b70ae9d5b9,2017-01-20T13:13:09.511Z,true,4,80.0,30,15,30.0,41830,SALVADOR,BA,BR
21f0c53d-6a65-4cad-8d0e-d833f2f3947f,2017-01-20T13:14:42.224Z,true,1,60.0,0,0,25.0,80420,CURITIBA,PR,BR
2d2f1de9-4576-4ae1-8001-ea2d4da61901,2017-01-20T13:14:07.064Z,true,3,60.0,0,0,25.0,41030,SAO PAULO,SP,BR
37839254-3554-44da-8245-42eb8d619319,2017-01-23T12:41:07.263Z,false,2,40.0,0,50,0.0,86020,LONDRINA,PR,BR
39c9a700-bcb0-45ba-b4ca-8f983e595cb8,2017-01-20T13:14:22.375Z,true,3,60.0,0,0,27.0,66033,BELEM,PA,BR
3b10106d-f9ab-447b-84de-04b5d473d78a,2017-01-20T13:15:30.985Z,true,3,60.0,0,35,12.0,55120,SAO PAULO,SP,BR
3b91e67a-b863-4118-a3c9-0fcc2b71d177,2017-01-20T13:14:31.629Z,true,1,30.0,0,40,20.0,33890,SAO PAULO,SP,BR
3cc497cc-41c7-47bb-bc01-cfe1a7d9ab9f,2017-01-20T13:13:57.995Z,true,4,80.0,0,0,30.0,98104,SAO BERNARDO DO CAMPO,SP,BR
45bb52fa-2ac2-4f4e-a46f-6218230e9d97,2017-01-23T12:35:20.710Z,true,2,40.0,0,45,20.0,36470,SAO PAULO,SP,BR
4c0026d0-f0c7-4c48-b220-bc59daa4b433,2017-01-20T13:13:24.587Z,true,3,60.0,0,40,20.0,25230,SAO PAULO,SP,BR
540cdad3-34a9-4d0a-a9dd-6eb766b23b84,2017-01-20T13:14:33.479Z,false,1,30.0,0,40,10.0,20531,RIO DE JANEIRO,RJ,BR
5a9d610f-32cc-4022-8d7d-98dafd275a39,2017-01-20T13:15:22.275Z,true,3,60.0,0,0,0.0,60325,FORTALEZA,CE,BR
5d054d8e-9307-4bbe-8bba-244fa7af349e,2017-01-20T13:13:32.789Z,true,2,40.0,10,0,19.0,30350,BELO HORIZONTE,MG,BR
5dd46bb3-7d19-4bdd-ac7a-eae5f84d1928,2017-01-20T13:14:43.980Z,false,5,100.0,0,60,30.0,90414,SANTO ANDRE,SP,BR
6aea9390-8b34-4e15-9284-3b31ad3c151b,2017-01-20T13:13:40.237Z,false,1,30.0,0,40,10.0,20550,RIO DE JANEIRO,RJ,BR
6ca2266b-1de1-4542-8c66-2fc458ca3d34,2017-01-20T13:15:44.095Z,false,1,30.0,0,30,11.0,38022,UBERABA,MG,BR
70c20ea4-55fd-43c7-b7c6-7b1dc5fcfacb,2017-01-20T13:14:06.310Z,false,3,60.0,0,40,10.0,43100,SAO PAULO,SP,BR
71f2e782-93f9-4cee-94c3-2758d7cc955b,2017-01-20T13:15:11.218Z,true,3,60.0,0,50,0.0,89802,CHAPECO,SC,BR
73b41199-fa6a-44e7-81cd-f8f9e5b551f7,2017-01-20T13:13:24.126Z,true,2,81.0,20,0,10.0,53030,SAO PAULO,SP,BR
8a26b86f-86d1-4b09-9386-a80793134e03,2017-01-20T13:13:54.316Z,true,2,40.0,0,0,15.0,21381,RIO DE JANEIRO,RJ,BR
915327e0-6e1f-4f4c-a2e9-2ae2271ccd2e,2017-01-23T12:47:59.293Z,false,5,100.0,0,40,10.0,20261,RIO DE JANEIRO,RJ,BR
9478d2f7-a883-443f-814a-60d7129ce0c4,2017-01-20T13:15:22.152Z,true,2,40.0,20,0,20.0,60160,FORTALEZA,CE,BR
a515564c-6d4b-461c-8d01-ac206161a6f7,2017-01-20T13:15:27.820Z,true,3,60.0,0,0,0.0,40210,SALVADOR,BA,BR
b1461540-b993-4cee-93d8-571eab789a02,2017-01-20T13:14:14.220Z,true,4,80.0,0,0,20.0,50510,SAO PAULO,SP,BR
b4357dbc-549d-4700-bd0d-06451482b94a,2017-01-20T13:14:18.372Z,true,2,40.0,0,40,0.0,66040,BELEM,PA,BR
bb1dbc92-62ba-4459-81bc-fbf059180613,2017-01-20T13:14:03.616Z,true,2,60.0,0,0,20.0,31515,BELO HORIZONTE,MG,BR
bed9c9f5-4543-4b4c-8cf6-46c2b83e3ea6,2017-01-23T12:51:00.317Z,true,3,80.0,0,0,40.0,59065,NATAL,RN,BR
c5b962b3-32c5-495b-ad27-9c83dde1ceba,2017-01-20T13:14:24.164Z,true,3,60.0,25,0,20.0,29101,VILA VELHA,ES,BR
c681f258-d929-4a8d-b687-8803165cfc55,2017-01-20T13:14:34.091Z,false,1,30.0,0,50,12.0,14027,RIBEIRAO PRETO,SP,BR
ccab15d5-aad5-4ba2-b49c-4e5f09aad313,2017-01-20T13:13:14.155Z,true,3,60.0,0,0,10.0,22270,RIO DE JANEIRO,RJ,BR
d40cae64-fb91-448c-8400-a9929699e952,2017-01-20T13:15:52.973Z,true,3,60.0,0,30,0.0,29101,VILA VELHA,ES,BR
e12516ac-541c-4f6e-b2ae-e5acf01015b9,2017-01-20T13:13:46.231Z,true,4,80.0,0,0,40.0,80610,CURITIBA,PR,BR
e27cec6d-e255-4b3a-8206-b601b4bb9f0f,2017-01-20T13:13:45.644Z,true,1,30.0,20,0,10.0,13084,CAMPINAS,SP,BR
e59e8b73-c15d-44ba-9df5-bd43af69ec72,2017-01-23T12:32:54.682Z,false,2,40.0,0,45,25.0,82560,CURITIBA,PR,BR
08384e6a-56fe-48ad-8ced-2cd2a690b4ed,2017-01-20T13:14:30.318Z,false,5,100.0,0,60,0.0,47070,SAO PAULO,SP,BR
11de270e-b3cb-49ab-ac55-e93db4403f3c,2017-01-20T13:15:40.570Z,false,3,60.0,0,75,27.0,41260,SALVADOR,BA,BR
13de723d-a81f-4d32-a7af-8dfdf33501ee,2017-01-20T13:14:09.815Z,false,4,80.0,0,20,28.5,46200,SAO PAULO,SP,BR
171009a6-e96a-4cd4-b44a-f94f100cf738,2017-01-23T12:49:53.410Z,false,2,40.0,0,45,20.0,25071,DUQUE DE CAXIAS,RJ,BR
1d02f1a8-df0f-4448-9092-8ce736c7455a,2017-01-20T13:14:13.211Z,true,3,80.0,0,0,28.0,33090,SAO PAULO,SP,BR
26fa8041-4ff9-4f21-bb87-4a43ed9f239f,2017-01-20T13:14:17.482Z,true,3,60.0,0,0,23.9,42810,SAO PAULO,SP,BR
2a43c0bc-68ca-49b6-ac8b-5289cf8e3b51,2017-01-20T13:12:46.338Z,false,5,100.0,30,40,35.0,10460,SAO PAULO,SP,BR
3188ceeb-d1cc-43f3-b038-43a89bcb2d3c,2017-01-20T13:15:31.733Z,false,1,30.0,0,45,10.0,25515,SAO JOAO DE MERITI,RJ,BR
329727ff-3b3c-4b6f-b7af-b7132eb91e3e,2017-01-20T13:15:25.797Z,false,2,40.0,0,0,20.0,14050,RIBEIRAO PRETO,SP,BR
41ef00a3-fc17-41b8-b9b1-70c11915561e,2017-01-20T13:15:47.652Z,false,2,40.0,0,60,25.0,45370,SAO PAULO,SP,BR
478b86b2-a2af-4d36-9fff-3a85087a088e,2017-01-20T13:15:50.218Z,false,1,30.0,0,75,"",38400,UBERLANDIA,MG,BR
48582bda-689f-4ff3-8bcb-4e9e6ddcb7f4,2017-01-23T12:44:53.790Z,false,4,80.0,0,60,30.0,22790,RIO DE JANEIRO,RJ,BR
4c11a098-6242-45a9-aa19-f419d9a9e510,2017-01-23T12:44:28.797Z,false,1,30.0,0,40,25.0,80420,CURITIBA,PR,BR
51a66d4f-a4ab-4938-a104-a43160976c46,2017-01-20T13:15:11.372Z,true,2,60.0,0,0,20.0,12050,TAUBATE,SP,BR
68b9dc49-915f-41a7-b5dc-b3fa8cf30be8,2017-01-20T13:14:34.029Z,false,1,30.0,0,60,0.0,71986,BRASILIA,DF,BR
6c2840be-a0cb-43fe-863d-77c329b93955,2017-01-20T13:15:47.561Z,false,3,60.0,0,0,0.0,21380,RIO DE JANEIRO,RJ,BR
7be99279-7a0f-49d3-aeb5-c795d4ec3d2d,2017-01-23T12:49:10.600Z,false,3,60.0,0,35,15.0,55140,SAO PAULO,SP,BR
7f4743d1-43e2-4963-ad8d-5a23f1b0266c,2017-01-23T12:42:23.421Z,false,3,60.0,0,45,20.0,47170,SAO PAULO,SP,BR
95afaf58-e033-4f41-8560-9c69ea6be82d,2017-01-20T13:15:08.789Z,true,3,60.0,10,0,20.0,82480,SAO PAULO,SP,BR
9d1281c4-41a5-4c5b-9514-0f32c6e4d7ea,2017-01-20T13:14:18.997Z,false,1,30.0,0,0,20.0,22763,RIO DE JANEIRO,RJ,BR
a5380e69-4d8d-4f58-a487-3fedec592a79,2017-01-20T13:14:54.355Z,false,1,30.0,0,45,30.0,20251,RIO DE JANEIRO,RJ,BR
a8459e59-bcec-4b3d-8da4-41708f755291,2017-01-23T12:30:33.595Z,false,4,80.0,0,80,15.0,91110,PORTO ALEGRE,RS,BR
a8774a2b-aa83-4c2e-ad56-7b4a053b7379,2017-01-20T13:14:30.077Z,false,2,40.0,15,45,0.0,30110,BELO HORIZONTE,MG,BR
abea1797-e3de-4b8b-b17d-8a6dce0b3216,2017-01-20T13:13:42.487Z,false,5,100.0,0,30,0.0,55370,SAO PAULO,SP,BR
aff1e558-220c-42c0-a0d5-122934c6d2f1,2017-01-20T13:16:05.165Z,true,2,40.0,0,0,20.0,23047,RIO DE JANEIRO,RJ,BR
b3dc8600-f650-4184-85d3-dc827a4d94d0,2017-01-20T13:14:05.376Z,true,3,60.0,0,0,25.0,92907,SANTO ANDRE,SP,BR
b741a7c4-253e-45ff-bea6-98249b330c7d,2017-01-20T13:15:29.363Z,true,3,60.0,0,0,40.0,59090,NATAL,RN,BR
bb5e86aa-6636-440f-b94b-e8d3878a4aea,2017-01-20T13:15:40.067Z,true,2,40.0,0,0,15.0,80101,SAO PAULO,SP,BR
bfbda0a6-5699-4a3e-a597-a88d0057b3ac,2017-01-23T12:46:38.493Z,false,1,30.0,0,50,1.0,54440,JABOATAO DOS GUARARAPES,PE,BR
c1e28078-57ac-47b3-adc4-3067c5534e0e,2017-01-20T13:15:26.966Z,false,3,60.0,0,35,12.0,11040,SANTOS,SP,BR
c656dc8a-de89-4368-85bb-c0bed55134c2,2017-01-20T13:15:32.675Z,false,2,40.0,0,60,30.0,20521,RIO DE JANEIRO,RJ,BR
c9b26eae-38f3-49a2-b5d1-001fba66b98f,2017-01-23T12:51:33.103Z,false,3,60.0,0,30,25.0,21931,RIO DE JANEIRO,RJ,BR
d627943a-0a5a-4774-b97f-6311d2e9db76,2017-01-20T13:15:08.695Z,true,1,30.0,20,0,10.0,31812,BELO HORIZONTE,MG,BR
e45e04f0-fcd8-4b44-93b0-2f1c9f00941c,2017-01-23T12:45:02.714Z,false,1,30.0,0,50,0.0,14091,RIBEIRAO PRETO,SP,BR
f3f6c736-f235-4548-b119-e8e7944080e3,2017-01-20T13:14:26.476Z,true,3,60.0,0,0,35.0,14200,SAO PAULO,SP,BR
f79cf3bd-eb11-470e-8b9e-bbc5ca309a9c,2017-01-20T13:15:25.225Z,true,3,60.0,0,35,12.9,99110,DIADEMA,SP,BR
fdb1f7a4-ce35-491d-aad3-9f439ac71417,2017-01-23T12:36:58.032Z,false,4,80.0,0,30,10.0,15015,SAO JOSE DO RIO PRETO,SP,BR
0697d040-8f12-4478-97c2-9dd6517ef11f,2017-01-20T13:15:36.326Z,false,1,30.0,0,45,10.0,21815,RIO DE JANEIRO,RJ,BR
167a0423-f7ff-4466-b900-a783009702e3,2017-01-20T13:14:21.253Z,true,3,60.0,0,0,30.0,13150,SAO PAULO,SP,BR
1e72ed61-b6fd-4929-b6e6-f61bbb26b092,2017-01-20T13:14:22.984Z,true,1,30.0,0,0,15.0,40430,SAO PAULO,SP,BR
22fa3183-2848-4fe0-bced-b0d8cc1e4bf3,2017-01-23T12:50:08.000Z,false,1,30.0,0,40,0.0,41603,SALVADOR,BA,BR
2ea973bb-aca5-4c3b-9502-99755265a6a9,2017-01-23T12:38:51.130Z,true,3,60.0,0,0,20.0,57061,MACEIO,AL,BR
32f973e7-2fc0-45da-bc9a-884753463e14,2017-01-20T13:15:02.528Z,true,3,60.0,0,0,20.0,34220,SAO PAULO,SP,BR
3463a183-3bb0-4e60-9043-4067a93d8df2,2017-01-20T13:15:39.380Z,false,3,60.0,0,40,20.0,91902,SANTO ANDRE,SP,BR
43314253-d0ec-4aae-a1a4-0a33e6463964,2017-01-20T13:15:06.259Z,true,3,60.0,20,0,14.0,12230,SAO JOSE DOS CAMPOS,SP,BR
48e6ab88-6a73-4166-b13f-422d1ca9e842,2017-01-20T13:14:13.601Z,true,3,60.0,0,0,28.0,96191,SAO BERNARDO DO CAMPO,SP,BR
5652ae31-d346-4571-a7d7-a03d974b81c7,2017-01-20T13:15:32.500Z,true,4,80.0,0,0,0.0,41810,SALVADOR,BA,BR
566d0e8f-282d-4816-a6e6-fe45a0a1ba17,2017-01-20T13:15:40.396Z,false,3,60.0,0,0,25.0,97501,SAO BERNARDO DO CAMPO,SP,BR
5770bca0-6689-45d3-ac1b-06bdefba8825,2017-01-20T13:14:02.390Z,true,4,80.0,0,0,25.0,31690,SAO PAULO,SP,BR
5c3f24a7-509c-4e97-b37e-4dbe951a12e4,2017-01-20T13:15:07.726Z,false,4,80.0,0,60,25.0,22640,RIO DE JANEIRO,RJ,BR
79bc83cb-b004-47e0-93d3-c3e4c16123c4,2017-01-20T13:14:40.677Z,true,3,60.0,0,75,0.0,58045,JOAO PESSOA,PB,BR
7e6f5fa2-0c17-4af7-add2-e08dd73b9368,2017-01-20T13:16:05.211Z,false,3,60.0,0,45,23.0,12220,SAO PAULO,SP,BR
81cfb420-707c-4e89-b9ab-340304f52c34,2017-01-20T13:15:54.730Z,true,3,60.0,0,0,20.0,54310,JABOATAO DOS GUARARAPES,PE,BR
850352f7-5cd7-4cdc-9b1b-3fa5a1bd1663,2017-01-20T13:13:58.616Z,true,3,60.0,20,20,15.0,27100,SAO PAULO,SP,BR
8d94330b-aa1f-4b6a-b4dd-ce64027733c1,2017-01-20T13:15:57.773Z,true,2,30.0,0,0,15.0,30330,SAO PAULO,SP,BR
949cdddb-826b-4b81-b434-839aed5d4f8f,2017-01-20T13:14:41.589Z,false,3,60.0,0,50,0.0,70050,BRASILIA,DF,BR
9825006e-cb0a-489b-89cc-080345e3afba,2017-01-20T13:13:58.640Z,false,4,80.0,0,50,30.0,21940,RIO DE JANEIRO,RJ,BR
a75e553f-fba5-4878-9a98-83c1bada17dd,2017-01-20T13:15:11.851Z,true,4,81.0,20,50,0.0,95080,CAXIAS DO SUL,RS,BR
b7afe204-4ae7-4bf5-8ea6-9acea290dac1,2017-01-20T13:15:17.988Z,true,2,40.0,25,0,15.0,34030,SAO PAULO,SP,BR
b9e6538e-43c4-4614-b419-47f990809bff,2017-01-23T12:35:30.927Z,true,2,60.0,0,30,12.0,43100,SAO PAULO,SP,BR
bb715470-5c23-4105-b343-2afa903ff7f3,2017-01-20T13:14:29.526Z,true,5,80.0,0,40,15.0,22640,RIO DE JANEIRO,RJ,BR
bd2f809a-6a3f-4418-8943-cd553c88c662,2017-01-20T13:15:23.380Z,true,4,60.0,5,0,30.0,22410,RIO DE JANEIRO,RJ,BR
c272c33d-d706-4521-8470-5dd2e16531c3,2017-01-20T13:14:49.512Z,true,3,60.0,0,60,40.0,47740,SAO PAULO,SP,BR
c47544f3-7514-4565-8833-a8646325167a,2017-01-20T13:14:13.958Z,false,3,60.0,0,0,25.0,30110,BELO HORIZONTE,MG,BR
c6812ef8-5dc0-470e-a15b-124e8eeb43a3,2017-01-20T13:13:21.869Z,true,1,30.0,15,0,10.0,13091,CAMPINAS,SP,BR
cbdc09a3-86aa-4c68-8d5f-d8577bcea4a0,2017-01-20T13:13:47.820Z,false,1,30.0,0,50,10.0,21050,RIO DE JANEIRO,RJ,BR
cfce7eea-4d42-4fc0-9ada-1a20e348df52,2017-01-20T13:15:59.652Z,true,1,30.0,0,0,15.0,13060,CAMPINAS,SP,BR
d0dbb3c1-6763-41bc-9722-1d0ec20a8e69,2017-01-23T12:31:25.678Z,false,3,60.0,0,40,15.0,61940,OSASCO,SP,BR
d158df97-311f-4bce-8646-f33549289bbb,2017-01-23T12:49:16.423Z,false,1,30.0,0,45,20.0,30330,BELO HORIZONTE,MG,BR
d27dd15e-caf4-4ebb-92a3-277230d32275,2017-01-20T13:15:17.370Z,true,4,80.0,0,45,0.0,22640,RIO DE JANEIRO,RJ,BR
f018a715-d577-48ad-aabc-e164a23b4bf8,2017-01-20T13:15:34.864Z,false,3,60.0,0,60,25.0,41830,SALVADOR,BA,BR
f460547e-8e74-4677-8d3e-610ca4a61db4,2017-01-20T13:14:00.399Z,true,4,80.0,0,0,9.9,41810,SALVADOR,BA,BR
0bd8b81d-44eb-4d83-a79f-e5615ef7b1e4,2017-01-20T13:14:39.518Z,true,3,60.0,20,0,10.0,14015,RIBEIRAO PRETO,SP,BR
209de8a5-0a0e-4a5f-9cee-4a21253973d6,2017-01-20T13:15:43.745Z,true,2,40.0,0,0,21.0,38017,UBERABA,MG,BR
28af3426-602a-494e-a92c-b2996184b24a,2017-01-20T13:15:52.064Z,true,3,60.0,0,0,0.0,15340,SAO PAULO,SP,BR
315cd2ba-e28e-4895-87c5-9dadf3b8a814,2017-01-23T12:48:17.386Z,false,1,30.0,0,50,11.0,32810,SAO PAULO,SP,BR
3bfef304-7d34-4bfa-8470-945c85c5e4bc,2017-01-20T13:13:24.669Z,true,4,80.0,20,0,28.0,13024,CAMPINAS,SP,BR
42eaf4bf-38eb-4dea-9d5e-d3200ffcea49,2017-01-20T13:15:07.748Z,false,2,40.0,0,90,0.0,36033,JUIZ DE FORA,MG,BR
4bc814e8-3510-4f08-a1c5-0838f891b452,2017-01-20T13:15:43.792Z,true,3,30.0,0,0,4.0,38082,UBERABA,MG,BR
4cb7c068-f5de-4912-bb20-4f6b4a3be11a,2017-01-20T13:13:38.745Z,false,4,80.0,0,60,29.0,30140,BELO HORIZONTE,MG,BR
52b69594-b50b-4cee-9aa9-7c000f471bcf,2017-01-20T13:15:45.816Z,false,1,30.0,0,70,0.0,29047,VITORIA,ES,BR
55cda528-e122-4a92-92ff-06ed5eff3c5e,2017-01-20T13:13:50.337Z,true,3,60.0,0,0,0.0,20766,RIO DE JANEIRO,RJ,BR
65f04887-850e-44c0-818d-9b236ba35cef,2017-01-23T12:34:56.301Z,false,1,30.0,0,30,10.0,20090,RIO DE JANEIRO,RJ,BR
6f2aabe0-7173-429b-aff7-c6c6be0dfe45,2017-01-20T13:14:29.725Z,false,4,80.0,0,50,17.0,64530,BARUERI,SP,BR
70ce6a82-b63c-413b-be00-661c3aac0b66,2017-01-20T13:15:26.499Z,true,3,40.0,0,0,0.0,66001,JANDIRA,SP,BR
74b130e4-f3b3-4889-ae07-2b787f34e162,2017-01-20T13:15:45.427Z,true,3,60.0,0,0,25.0,35150,SAO PAULO,SP,BR
7a268d6b-5770-42a0-9105-abc6b869ed60,2017-01-20T13:13:36.409Z,true,5,81.0,0,0,25.0,46070,SAO PAULO,SP,BR
7bedefc3-e675-4f36-8ef1-3ebaf665e05d,2017-01-20T13:13:20.351Z,true,3,60.0,0,40,25.0,14190,SAO PAULO,SP,BR
984376cb-22cb-435d-8ae9-ce7f1cef08f0,2017-01-23T12:43:32.090Z,false,2,40.0,0,35,25.0,29055,VITORIA,ES,BR
9f2ee1c9-82fb-4924-9f4e-9af16992f703,2017-01-23T12:41:05.621Z,true,1,30.0,0,60,15.0,86050,LONDRINA,PR,BR
a4ab76d6-812a-4a77-bc38-5669eb11c316,2017-01-20T13:15:19.420Z,true,2,40.0,0,0,0.0,59075,NATAL,RN,BR
a4b864de-3d43-41c9-b719-963c65bdb1ca,2017-01-20T13:14:45.425Z,false,1,30.0,0,0,0.0,29060,VITORIA,ES,BR
a613f4f1-6093-44b5-8ba5-a6d216b2c87d,2017-01-20T13:16:02.745Z,false,3,60.0,0,40,30.0,20541,RIO DE JANEIRO,RJ,BR
afc706d7-a133-46b2-9e6c-2257f4e4e13c,2017-01-20T13:15:19.067Z,true,2,60.0,0,0,20.0,11025,SANTOS,SP,BR
b90184aa-09d0-463b-81ce-a3e625ee1e42,2017-01-20T13:14:13.714Z,false,1,30.0,0,55,19.9,31621,SAO PAULO,SP,BR
bc9c392c-3a7c-4322-8c41-4846f7b45c85,2017-01-20T13:13:15.776Z,true,3,81.0,0,30,0.0,45160,SAO PAULO,SP,BR
bd8f3cf1-de97-4e82-9992-e14d366ea308,2017-01-23T12:48:08.274Z,true,4,80.0,0,0,40.0,88104,SAO JOSE,SC,BR
c2a40a91-a59b-49e0-ad13-e3033370dd2c,2017-01-20T13:14:43.845Z,true,2,40.0,0,0,15.0,86020,LONDRINA,PR,BR
c3f3fc91-78ae-4fd7-8829-a034e34fba88,2017-01-20T13:13:57.483Z,false,5,100.0,0,50,0.0,22640,RIO DE JANEIRO,RJ,BR
c457e6c1-56cf-4167-a9c5-a5017ac3d068,2017-01-20T13:15:26.432Z,true,1,30.0,15,0,12.0,30140,BELO HORIZONTE,MG,BR
c95f0138-8b6b-47c7-b1b1-1b799013dc0a,2017-01-20T13:15:08.673Z,true,4,80.0,20,0,25.0,53631,SAO PAULO,SP,BR
d2c6b93a-660d-4bf7-a7e1-c3c49e363d68,2017-01-20T13:14:08.029Z,false,1,30.0,20,30,0.0,54040,SAO PAULO,SP,BR
d5ea85a7-492e-499f-b537-6fa7dc96b4e3,2017-01-23T12:44:25.972Z,false,1,30.0,0,50,0.0,70862,BRASILIA,DF,BR
e132ef7a-a8fa-4b56-bc32-8fd7ed260f98,2017-01-20T13:14:06.560Z,true,2,40.0,20,20,20.0,13250,SAO PAULO,SP,BR
e7b73fc2-8a7f-4f82-92df-b8cba7656099,2017-01-23T12:50:22.507Z,false,1,30.0,0,50,"",38410,UBERLANDIA,MG,BR
f4fafefd-c166-4bef-b11c-c58124d202f4,2017-01-23T12:44:59.803Z,false,3,60.0,0,50,20.0,11310,SAO VICENTE,SP,BR
03316e62-1b3c-4eb3-b7fd-0a6151b4ce7b,2017-01-20T13:15:23.419Z,true,2,60.0,0,0,15.0,21341,RIO DE JANEIRO,RJ,BR
0e59adcf-dcd3-4e30-a690-0010adb39241,2017-01-20T13:15:20.958Z,true,2,40.0,0,50,10.0,13087,CAMPINAS,SP,BR
16b65ebb-d898-4376-acbc-ff24a021175c,2017-01-23T12:46:06.958Z,false,2,40.0,0,60,0.0,63300,CARAPICUIBA,SP,BR
176e6206-84f5-4d79-a632-3333f9515df6,2017-01-23T12:42:22.347Z,false,1,30.0,0,50,0.0,12031,TAUBATE,SP,BR
1cceadaa-8b4d-4307-932e-907bbb9987eb,2017-01-20T13:15:41.129Z,true,4,80.0,20,15,0.0,33110,SAO PAULO,SP,BR
1dee2f2c-4303-4508-97e8-c60084297e42,2017-01-20T13:13:56.572Z,true,4,80.0,5,0,10.0,58038,JOAO PESSOA,PB,BR
2047de77-5c30-42df-b368-b002b1199f7d,2017-01-20T13:13:51.081Z,true,3,60.0,10,0,24.0,13090,SAO PAULO,SP,BR
